Name;BD BENCHMARK 10 YEAR DS GOVT. INDEX - CLEAN PRICE INDEX;BD BENCHMARK 30 YEAR DS GOVT. INDEX - CLEAN PRICE INDEX;BD BENCHMARK 2 YEAR DS GOVT. INDEX - CLEAN PRICE INDEX;REX GENERAL BOND - PRICE INDEX;TR GERMANY GVT ZERO 2Y - ZERO YIELD;BD BENCHMARK 10Y DS GVT. (IBOXX) - CLEAN PRICE INDEX;REX BOND SUB INDEX CURRENT 10 YRS - PRICE INDEX;TR GERMANY GVT BID YLD HIGH 10Y (E) - RED. YIELD;BD BENCHMARK 3 YEAR DS GOVT. INDEX - CLEAN PRICE INDEX;BD BENCHMARK 5 YEAR DS GOVT. INDEX - CLEAN PRICE INDEX;IBOXX EURO GERMANY COVERED CAPPED 5-7 - Cln Prc Indx Today;IBOXX EURO GERMANY 1-10 - Cln Prc Indx Today;BD TOTAL 3-5 YEARS DS GOVT. INDEX - CLEAN PRICE INDEX;BD TOTAL 7-10 YEARS DS GOVT. INDEX - CLEAN PRICE INDEX;BD TOTAL ALL LIVES DS GOVT. INDEX - CLEAN PRICE INDEX;BD TRACKER OVER 10Y DS GOVT. INDEX - CLEAN PRICE INDEX;FTSE GLOBAL GOVT. BD ALL MATS.(E) - CLEAN PRICE INDEX;IBOXX EURO GERMANY COVERED CAPPED - Cln Prc Indx Today;IBOXX EURO GERMANY 1-3 - Cln Prc Indx Today;IBOXX EURO GERMANY 3-5 - Cln Prc Indx Today;IBOXX EURO GERMANY 7-10 - Cln Prc Indx Today;IBOXX EURO GERMANY - Cln Prc Indx Today;REX BOND SUB INDEX CURRENT 3 YRS - PRICE INDEX;REX BOND SUB INDEX CURRENT 5 YRS - PRICE INDEX;REX BOND SUB INDEX CURRENT 7 YRS - PRICE INDEX;TR GERMANY GVT BID YLD LOW 10Y (E) - RED. YIELD;TR GERMANY GVT ZERO 1M - ZERO YIELD;TR GERMANY GVT ZERO 1Y - ZERO YIELD;TR GERMANY GVT ZERO 3M - ZERO YIELD;TR GERMANY GVT ZERO 9M - ZERO YIELD;BD BENCHMARK 20 YEAR DS GOVT. INDEX - CLEAN PRICE INDEX;BD BENCHMARK 7 YEAR DS GOVT. INDEX - CLEAN PRICE INDEX;BD TOTAL 1-3 YEARS DS GOVT. INDEX - CLEAN PRICE INDEX;BD TOTAL 5-7 YEARS DS GOVT. INDEX - CLEAN PRICE INDEX;BD TOTAL OVER 10 YRS DS GOVT. INDEX - CLEAN PRICE INDEX;BD TRACKER 1-3 YEARS DS GOVT. INDEX - CLEAN PRICE INDEX;BD TRACKER 3-5 YEARS DS GOVT. INDEX - CLEAN PRICE INDEX;BD TRACKER 5-7 YEARS DS GOVT. INDEX - CLEAN PRICE INDEX;BD TRACKER 7-10 YRS DS GOVT. INDEX - CLEAN PRICE INDEX;BD TRACKER ALL LIVES DS GOVT. INDEX - CLEAN PRICE INDEX;EB.REXX MONEY MARKET INDEX - PRICE INDEX;EXANE ECI GERMANY (CONVERTIBLE) - TOT RETURN IND;EXANE ECI GERMANY (UNDERLYING) - TOT RETURN IND;FTSE GLOBAL GOVT. BD 1-3Y (E) - CLEAN PRICE INDEX;FTSE GLOBAL GOVT. BD 10+Y (E) - CLEAN PRICE INDEX;FTSE GLOBAL GOVT. BD 3-5Y (E) - CLEAN PRICE INDEX;FTSE GLOBAL GOVT. BD 5-7Y (E) - CLEAN PRICE INDEX;FTSE GLOBAL GOVT. BD 7-10Y(E) - CLEAN PRICE INDEX;FTSE PFANDBRIEF BD 1-3Y (E) - CLEAN PRICE INDEX;FTSE PFANDBRIEF BD 3-5Y (E) - CLEAN PRICE INDEX;FTSE PFANDBRIEF BD 5-7Y (E) - CLEAN PRICE INDEX;FTSE PFANDBRIEF BD 7-10Y(E) - CLEAN PRICE INDEX;FTSE PFANDBRIEF BD ALL MATS.(E) - CLEAN PRICE INDEX;IBOXX EURO GERMANY COVERED CAPPED 1-3 - Cln Prc Indx Today;IBOXX EURO GERMANY COVERED CAPPED 3-5 - Cln Prc Indx Today;IBOXX EURO GERMANY COVERED CAPPED 7-10 - Cln Prc Indx Today;IBOXX EURO SOVEREIGNS GERMANY CAPPED 1-5 - Cln Prc Indx Today;IBOXX EURO SOVEREIGNS GERMANY CAPPED 10+ - Cln Prc Indx Today;IBOXX EURO SOVEREIGNS GERMANY CAPPED 5-10 - Cln Prc Indx Today;IBOXX EURO LIQUID GERMANY COVERED DIVERSIFIED - Cln Prc Indx Today;IBOXX EURO GERMANY 1-5 - Cln Prc Indx Today;IBOXX EURO GERMANY 10+ - Cln Prc Indx Today;IBOXX EURO GERMANY 5-10 - Cln Prc Indx Today;IBOXX EURO GERMANY 5-7 - Cln Prc Indx Today
8/4/15;166,624;228,657;110,215;139,4176;-0,2684;150,105;163,7313;0,652;111,974;136,054;122,458;104,082;109,379;158,446;125,62;210,294;118,17;110,072;84,875;102,557;134,186;113,419;122,8577;137,1942;151,4756;0,597;-0,2724;-0,2667;-0,2715;-0,2646;172,011;148,809;84,962;132,014;211,196;87,779;108,714;131,508;154,977;123,612;81,156;3487,3;3709,8;84,87;170,84;106,17;119,78;143,58;91,05;114,84;135,73;159,46;109,02;90,643;109,51;136,47;97,093;148,007;119,624;110,926;92,171;153,688;125,846;112,878
8/5/15;164,749;221,396;110,184;138,6126;-0,2626;148,617;162,1104;0,76;111,888;135,757;122,083;103,813;109,217;157,196;124,532;205,867;117,19;109,813;84,852;102,428;133,266;112,631;122,5991;136,5978;150,3195;0,652;-0,2513;-0,2682;-0,2591;-0,2645;168,57;148,077;84,925;131,535;206,788;87,741;108,553;131,025;153,755;122,349;81,148;3509,68;3764,93;84,85;167,6;106,02;119,37;142,57;91,03;114,72;135,37;158,88;108,92;90,623;109,397;135,576;97,024;145,265;118,998;110,701;92,106;150,841;125,188;112,527
8/6/15;165,485;223,627;110,186;138,3338;-0,261;148,98;161,2864;0,752;111,863;135,829;122,178;103,873;109,254;157,738;124,895;207,26;117,37;109,881;84,841;102,434;133,536;112,779;122,5451;136,42;149,9572;0,7;-0,2468;-0,2684;-0,2544;-0,2641;169,686;148,41;84,919;131,73;208,178;87,734;108,589;131,222;154,285;122,754;81,147;3460,15;3681,66;84,83;168,15;106,03;119,47;142,85;91;114,7;135,57;159,9;108,93;90,605;109,399;135,878;97,019;145,748;119,171;110,756;92,102;151,342;125,37;112,608
8/7/15;166,249;226,403;110,214;138,4047;-0,277;149,757;161,3265;0,728;111,921;136,027;122,448;104,062;109,365;158,325;125,352;208,94;117,86;110,049;84,87;102,557;134,089;113,19;122,5608;136,5007;150,0897;0,655;-0,258;-0,2756;-0,2648;-0,2705;171,067;148,816;84,946;132,005;209,852;87,763;108,701;131,497;154,859;123,268;81,133;3437,91;3636,2;84,87;169,54;106,18;119,78;143,46;91,01;114,89;135,78;160,22;109,02;90,617;109,494;136,414;97,089;146,99;119,574;110,908;92,168;152,632;125,794;112,877
8/10/15;165,536;224,33;110,227;139,3058;-0,283;149,167;163,088;0,708;111,914;135,932;122,279;103,951;109,328;157,892;125,042;207,742;117,7;109,942;84,867;102,507;133,702;112,943;122,9056;137,2013;151,3507;0,661;-0,269;-0,2786;-0,2712;-0,2723;170,04;148,558;84,946;131,841;208,655;87,763;108,664;131,334;154,436;122,926;81,13;3450,62;3664,11;84,86;169,13;106,13;119,66;143,2;90,98;114,82;135,7;160,02;108,97;90,61;109,448;136,034;97,067;146,232;119,305;110,817;92,146;151,846;125,511;112,718
8/11/15;166,708;229,781;110,23;139,4547;-0,2847;150,23;163,3347;0,679;111,951;136,145;122,601;104,178;109,426;158,705;125,789;210,859;118,19;110,152;84,875;102,627;134,462;113,591;122,9828;137,3423;151,5533;0,623;-0,2524;-0,2762;-0,2621;-0,2699;172,492;149,097;84,952;132,182;211,755;87,77;108,761;131,676;155,231;123,8;81,121;3425,29;3598,49;84,86;170,76;106,21;119,9;143,74;91,01;114,84;135,78;159,78;109;90,619;109,544;136,743;97,122;148,462;119,84;111;92,199;154,161;126,073;113,045
8/12/15;167,036;230,807;110,237;139,711;-0,2895;150,604;164,1031;0,641;111,967;136,195;122,685;104,243;109,445;158,956;125,956;211,498;118,6;110,208;84,876;102,647;134,712;113,753;123,0174;137,4867;151,8955;0,586;-0,2396;-0,277;-0,2544;-0,27;173,068;149,223;84,955;132,258;212,392;87,772;108,78;131,753;155,476;123,979;81,118;3387,79;3521,05;84,87;172,11;106,26;120,06;144,16;91,01;114,87;135,99;160,21;109,04;90,619;109,57;136,924;97,131;148,991;120,003;111,051;92,207;154,711;126,245;113,125
8/13/15;166,635;229,518;110,215;139,7413;-0,2839;150,147;164,0422;0,661;111,904;136,112;122,538;104,142;109,395;158,675;125,701;210,498;118,13;110,121;84,854;102,586;134,418;113,514;123,0348;137,5267;151,9633;0,615;-0,2688;-0,2804;-0,2674;-0,2743;172,076;149,056;84,929;132,134;211,397;87,745;108,73;131,628;155,201;123,69;81,115;3409,35;3571,76;84,84;170,65;106,16;119,82;143,68;90,97;114,77;135,71;159,85;108,95;90,598;109,513;136,658;97,091;148,233;119,791;110,97;92,17;153,923;126,022;112,987
8/14/15;166,241;228,919;110,209;139,707;-0,2773;149,852;164,0924;0,663;111,826;135,985;122,402;104,036;109,31;158,342;125,529;210,134;118,17;110,037;84,835;102,506;134,165;113,372;123,0079;137,472;151,8977;0,615;-0,2263;-0,2786;-0,2442;-0,2711;171,756;148,685;84,905;131,904;211,029;87,721;108,646;131,402;154,873;123,501;81,103;3401,89;3561,4;84,82;170,88;106,14;119,76;143,66;90,95;114,8;135,79;159,76;108,96;90,583;109,46;136,398;97,046;147,952;119,579;110,892;92,126;153,631;125,799;112,804
8/17/15;166,669;230,335;110,187;139,6959;-0,2654;150,195;164,0429;0,663;111,82;136,075;122,502;104,088;109,326;158,658;125,739;210,963;118,33;110,095;84,819;102,524;134,39;113,537;123,0062;137,4601;151,888;0,62;-0,2571;-0,2691;-0,2603;-0,2659;172,706;148,846;84,89;132,013;211,857;87,705;108,662;131,504;155,185;123,742;81,098;3409,5;3564,89;84,81;171,49;106,13;119,78;143,82;90,94;114,82;135,7;160,1;108,95;90,578;109,487;136,589;97,043;148,544;119,727;110,943;92,124;154,246;125,955;112,879
8/18/15;166,516;229,262;110,186;139,7099;-0,259;150,021;164,2609;0,662;111,778;136,004;122,452;104,029;109,283;158,521;125,595;210,413;118,08;110,06;84,801;102,476;134,248;113,392;122,9745;137,4282;151,8907;0,606;-0,2611;-0,2648;-0,2611;-0,2623;172,044;148,724;84,873;131,926;211,31;87,687;108,618;131,417;155,051;123,576;81,093;3400,94;3545,62;84,78;170,71;106,07;119,66;143,57;90,93;114,78;135,78;159,69;108,93;90,571;109,468;136,492;97,011;148,078;119,618;110,915;92,094;153,762;125,841;112,798
8/19/15;166,621;229,427;110,176;139,6714;-0,2593;150,089;164,0323;0,665;111,743;136,011;122,526;104,044;109,284;158,628;125,657;210,657;118,04;110,102;84,794;102,482;134,307;113,413;122,9679;137,4211;151,8689;0,613;-0,2885;-0,2643;-0,2759;-0,2629;172,182;148,798;84,862;131,96;211,554;87,676;108,62;131,45;155,155;123,63;81,088;3375,68;3485,65;84,77;170,55;106,06;119,65;143,56;90,93;114,81;135,82;159,85;108,95;90,569;109,495;136,607;97,009;148,121;119,662;110,953;92,092;153,807;125,887;112,828
8/20/15;167,362;232,417;110,178;139,3011;-0,2655;150,841;163,5646;0,612;111,741;136,156;122,761;104,19;109,351;159,147;126,074;212,3;118,73;110,251;84,792;102,554;134,813;113,817;122,7621;137,0771;151,3372;0,572;-0,2699;-0,2681;-0,2673;-0,2654;173,44;149,151;84,863;132,192;213,191;87,678;108,687;131,683;155,663;124,114;81,082;3354,29;3439,24;84,77;172,78;106,17;120;144,36;90,92;114,91;135,95;160,62;109;90,567;109,567;137,104;97,038;149,492;120,017;111,087;92,119;155,23;126,26;113,045
8/21/15;167,599;233,942;110,175;139,4512;-0,2674;150,867;163,8564;0,601;111,705;136,158;122,744;104,183;109,347;159,267;126,276;213,309;118,63;110,244;84,787;102,538;134,81;113,912;122,7967;137,1752;151,5656;0,56;-0,2733;-0,2759;-0,2728;-0,2743;174,208;149,215;84,857;132,243;214,19;87,671;108,683;131,735;155,781;124,375;81,065;3324,34;3351,18;84,75;172,61;106,12;119,89;144,17;90,91;114,86;135,88;160,42;108,97;90,562;109,556;137,085;97,028;149,972;120,014;111,078;92,11;155,729;126,257;113,042
8/24/15;167,534;235,136;110,173;139,451;-0,2636;151,007;163,9962;0,583;111,688;136,063;122,704;104,181;109,301;159,173;126,3;213,663;118,93;110,235;84,778;102,513;134,87;114,018;122,7851;137,1559;151,5396;0,512;-0,3093;-0,2721;-0,2877;-0,2701;174,474;149,113;84,851;132,151;214,538;87,665;108,636;131,642;155,688;124,42;81,063;3264,11;3224,24;84,76;173,71;106,14;119,96;144,37;90,9;114,86;135,95;160,46;108,97;90,544;109,515;137,148;97,012;150,484;120,038;111,062;92,095;156,261;126,282;113,027
8/25/15;164,744;224,496;110,118;139,0714;-0,2344;148,565;163,002;0,761;111,531;135,5;122,003;103,666;108,995;157,183;124,892;208,573;117,52;109,789;84,725;102,224;133,229;112,708;122,7188;136,9034;151,0091;0,593;-0,2982;-0,2576;-0,2775;-0,2582;169,833;147,842;84,781;131,305;209,455;87,593;108,333;130,791;153,742;122,58;81,057;3322,19;3345,7;84,7;169,23;105,87;119,26;142,78;90,86;114,63;135,26;158,36;108,76;90,517;109,287;135,663;96,857;146,187;118,879;110,667;91,948;151,798;125,063;112,311
8/26/15;165,444;226,194;110,126;139,3492;-0,2321;149,244;163,313;0,749;111,521;135,641;122,278;103,807;109,054;157,69;125,133;209,265;117,62;109,958;84,73;102,299;133,695;113,004;122,8572;137,1502;151,433;0,67;-0,2869;-0,2453;-0,265;-0,2449;170,716;148,167;84,781;131,513;210,153;87,593;108,391;131;154,238;122,939;81,046;3316,02;3332,07;84,69;169,56;105,88;119,33;142,92;90,87;114,7;135,47;159,38;108,83;90,524;109,388;136,201;96,892;147,067;119,209;110,821;91,981;152,713;125,41;112,516
8/27/15;164,921;223,622;110,101;138,7796;-0,2232;148,672;162,1656;0,748;111,477;135,534;122,192;103,675;108,993;157,32;124,735;207,575;117,28;109,894;84,697;102,22;133,311;112,622;122,6596;136,739;150,6269;0,703;-0,2661;-0,2495;-0,2598;-0,2522;169,357;147,931;84,751;131,358;208,476;87,562;108,33;130,844;153,876;122,462;81,044;3357,15;3412,66;84,65;168,39;105,81;119,2;142,67;90,85;114,69;135,41;159,37;108,81;90,508;109,371;135,952;96,838;145,746;118,938;110,767;91,929;151,341;125,124;112,347
8/28/15;165,152;224,432;110,082;138,7112;-0,2094;148,784;161,9879;0,748;111,442;135,494;122,22;103,663;108,955;157,452;124,862;208,25;117,46;109,914;84,682;102,179;133,361;112,678;122,5933;136,6497;150,5752;0,688;-0,2446;-0,2401;-0,2451;-0,2436;169,943;147,965;84,734;131,351;209,146;87,544;108,293;130,838;154,005;122,621;81,031;3353,14;3409,57;84,64;169,07;105,8;119,24;142,86;90,85;114,67;135,42;159,56;108,81;90,502;109,372;136,032;96,811;146,058;118,951;110,783;91,904;151,665;125,139;112,322
8/31/15;164,111;220,241;110,071;139,1893;-0,2027;147,937;162,9045;0,807;111,361;135,283;121,997;103,473;108,833;156,675;124,196;205,629;117,25;109,77;84,659;102,077;132,777;112,177;122,799;137,0332;151,2328;0,717;-0,2588;-0,2412;-0,2561;-0,2471;167,907;147,435;84,707;130,991;206,538;87,517;108,172;130,475;153,245;121,857;81,025;3345,08;3399,85;84,62;168,42;105,76;119,11;142,66;90,82;114,65;135,51;159,34;108,79;90,492;109,306;135,545;96,754;144,384;118,527;110,66;91,849;149,926;124,693;112,042
9/1/15;163,961;220,029;110,085;138,7781;-0,2152;147,737;161,9323;0,822;111,363;135,22;121,85;103,411;108,815;156,509;124,146;205,558;116,66;109,682;84,66;102,039;132,581;112,114;122,6945;136,7353;150,6577;0,767;-0,2726;-0,2491;-0,2646;-0,2528;167,918;147,335;84,715;130,917;206,467;87,525;108,154;130,402;153,083;121,82;81,018;3313,21;3324,46;84,61;166,56;105,63;118,73;141,9;90,81;114,55;135,1;158,72;108,69;90,48;109,252;135,306;96,739;144,317;118,38;110,59;91,836;149,857;124,541;111,943
9/2/15;164,066;220,948;110,084;138,3503;-0,2127;147,884;161,3157;0,816;111,354;135,281;121,936;103,451;108,83;156,641;124,272;206,112;116,7;109,726;84,653;102,058;132,722;112,23;122,5209;136,3769;150,0108;0,769;-0,2813;-0,2422;-0,2653;-0,2454;168,237;147,432;84,705;130,978;207,023;87,514;108,168;130,462;153,212;121,959;81,013;3323,57;3347,2;84,6;166,77;105,63;118,74;141,88;90,81;114,57;135,12;159,61;108,71;90,481;109,286;135,446;96,742;144,735;118,482;110,635;91,839;150,291;124,647;112,008
9/3/15;165,078;222,874;110,123;138,2845;-0,2406;148,67;161,0171;0,801;111,434;135,616;122,266;103,677;109,016;157,416;124,735;207,432;117,1;109,902;84,693;102,237;133,298;112,553;122,525;136,3515;149,9361;0,725;-0,2937;-0,2594;-0,2785;-0,2605;169,193;148,011;84,746;131,415;208,349;87,557;108,353;130,898;153,97;122,445;81,008;3355,96;3411,77;84,64;167,72;105,82;119,14;142,54;90,81;114,65;135,36;159,38;108,76;90,49;109,416;135,978;96,842;145,432;118,93;110,813;91,933;151,014;125,119;112,347
9/4/15;166,101;227,214;110,14;138,739;-0,2413;149,648;162,2188;0,717;111,456;135,707;122,472;103,851;109,063;158,151;125,325;209,885;117,57;110,032;84,699;102,292;133,943;113,044;122,6236;136,6644;150,5523;0,662;-0,2777;-0,2624;-0,2681;-0,2623;171,211;148,428;84,756;131,654;210,813;87,568;108,4;131,136;154,689;123,124;80,999;3325,41;3338,04;84,64;169,27;105,86;119,37;143,14;90,8;114,74;135,59;159,85;108,82;90,488;109,46;136,505;96,868;147,16;119,359;110,933;91,958;152,809;125,57;112,568
9/7/15;165,989;224,829;110,107;138,9604;-0,2331;149,584;162,5861;0,689;111,417;135,738;122,532;103,852;109,064;158,083;125,124;208,812;117,67;110,047;84,681;102,303;133,929;112,929;122,6837;136,8512;150,8991;0,649;-0,3005;-0,2504;-0,2782;-0,2528;170,322;148,42;84,735;131,673;209,735;87,546;108,401;131,154;154,622;122,854;80,993;3331,38;3348,74;84,63;169,46;105,91;119,53;143,39;90,79;114,79;135,77;160,02;108,85;90,481;109,487;136,533;96,861;146,592;119,374;110,952;91,951;152,219;125,586;112,616
9/8/15;165,844;223,967;110,095;138,8942;-0,2303;149,443;162,5063;0,697;111,394;135,685;122,464;103,815;109,031;158,034;125,035;208,431;117,54;110,012;84,669;102,265;133,856;112,828;122,636;136,7806;150,8121;0,66;-0,3017;-0,2466;-0,2809;-0,2499;170,124;148,377;84,725;131,633;209,352;87,535;108,369;131,115;154,574;122,749;80,984;3331,24;3352,91;84,61;168,97;105,88;119,48;143,29;90,78;114,73;135,64;159,9;108,81;90,474;109,458;136,446;96,839;146,242;119,311;110,919;91,93;151,856;125,519;112,56
9/9/15;165,506;222,982;110,096;138,867;-0,2319;149,076;162,2518;0,722;111,373;135,642;122,354;103,765;109,013;157,837;124,885;207,828;117,2;109,94;84,667;102,249;133,662;112,675;122,6549;136,8073;150,8001;0,683;-0,3001;-0,2537;-0,2862;-0,2594;169,559;148,309;84,718;131,583;208,747;87,528;108,35;131,065;154,381;122,58;80,979;3336,06;3361,57;84,61;167,75;105,85;119,36;142,94;90,77;114,7;135,53;159,64;108,78;90,468;109,431;136,168;96,83;145,684;119,188;110,854;91,922;151,276;125,39;112,507
9/10/15;165,619;223,593;110,098;138,8735;-0,2303;149,302;162,3017;0,707;111,348;135,645;122,44;103,799;109,011;157,952;124,929;207,962;117,42;109,991;84,656;102,253;133,813;112,755;122,6434;136,8013;150,8106;0,663;-0,281;-0,2504;-0,2703;-0,2536;169,719;148,382;84,707;131,624;208,881;87,518;108,349;131,106;154,494;122,607;80,974;3323,09;3342,41;84,6;168,51;105,87;119,48;143,22;90,76;114,72;135,64;160,69;108,81;90,457;109,452;136,361;96,825;145,945;119,291;110,902;91,917;151,548;125,498;112,565
9/11/15;166,19;223,997;110,101;139,3818;-0,235;149,828;163,1357;0,694;111,362;135,758;122,586;103,91;109,066;158,356;125,133;208,544;117,56;110,076;84,664;102,311;134,172;112,936;122,8597;137,2245;151,5453;0,65;-0,3008;-0,2506;-0,2836;-0,255;170,225;148,669;84,713;131,807;209,466;87,523;108,403;131,288;154,889;122,821;80,959;3310,53;3318,8;84,6;168,83;105,91;119,63;143,52;90,75;114,75;135,75;160,2;108,81;90,456;109,489;136,683;96,854;146,398;119,543;110,984;91,944;152,017;125,764;112,717
9/14/15;166,214;224,413;110,106;139,5469;-0,2423;149,833;163,5671;0,674;111,368;135,765;122,599;103,92;109,078;158,356;125,163;208,687;117,78;110,089;84,666;102,321;134,19;112,979;122,8875;137,3306;151,7778;0,635;-0,2985;-0,2572;-0,2829;-0,2596;170,294;148,673;84,72;131,815;209,61;87,531;108,415;131,296;154,889;122,853;80,954;3312,19;3317,47;84,61;169,55;105,96;119,73;143,75;90,74;114,77;135,78;160,32;108,82;90,458;109,511;136,659;96,86;146,57;119,56;110,997;91,95;152,196;125,782;112,735
9/15/15;164,875;220,471;110,098;138,9728;-0,2315;148,561;162,4889;0,75;111,298;135,476;122,164;103,641;108,932;157,389;124,482;206,202;117,02;109,832;84,643;102,162;133,314;112,35;122,6845;136,8771;150,9481;0,648;-0,2958;-0,2537;-0,2796;-0,2562;168,466;148,043;84,694;131,394;207,114;87,504;108,27;130,877;153,944;122,104;80,95;3334,21;3359,59;84,58;167,23;105,79;119,26;142,77;90,73;114,61;135,27;160,24;108,71;90,439;109,374;135,762;96,779;144,575;118,938;110,751;91,873;150,125;125,127;112,347
9/16/15;164,328;219,291;110,072;138,537;-0,2238;148,076;161,3762;0,796;111,245;135,361;122,03;103,547;108,864;157,062;124,243;205,366;116,76;109,753;84,623;102,105;133,039;112,185;122,5893;136,5929;150,3468;0,736;-0,2964;-0,2467;-0,277;-0,2495;167,735;147,844;84,667;131,25;206,274;87,476;108,202;130,734;153,624;121,838;80,943;3347,16;3387,74;84,56;166,44;105,73;119,1;142,4;90,71;114,61;135,21;159,16;108,66;90,423;109,318;135,505;96,742;144,132;118,744;110,673;91,839;149,665;124,924;112,23
9/17/15;164,202;219,757;110,038;138,8678;-0,202;148,005;161,9417;0,791;111,142;135,205;121,913;103,469;108,756;156,911;124,199;205,576;116,68;109,695;84,586;102,009;132,945;112,168;122,7231;136,8416;150,8273;0,765;-0,2941;-0,2286;-0,2664;-0,2323;167,948;147,669;84,626;131,084;206,485;87,434;108,095;130,568;153,476;121,812;80,931;3358,27;3419,75;84,52;166,42;105,62;118,97;142,27;90,66;114,47;135,07;158,86;108,58;90,389;109,239;135,424;96,679;144,361;118,638;110,61;91,778;149,902;124,811;112,101
9/18/15;166,053;226,416;110,084;139,2342;-0,2392;149,554;162,8461;0,712;111,276;135,6;122,355;103,807;108,975;158,196;125,23;209,541;117,65;109,961;84,632;102,22;133,963;112,951;122,7961;137,0883;151,3458;0,651;-0,3151;-0,2551;-0,2884;-0,2566;170,965;148,458;84,682;131,627;210,468;87,492;108,313;131,109;154,733;122,986;80,917;3321,42;3344,92;84,56;169,59;105,82;119,45;143,35;90,68;114,65;135,43;160,74;108,71;90,421;109,415;136,286;96,796;146,876;119,36;110,87;91,889;152,514;125,571;112,548
9/21/15;165,819;224,691;110,08;138,7341;-0,2388;149,305;162,1693;0,696;111,267;135,605;122,278;103,756;108,968;158,028;125,031;208,603;117,42;109,905;84,626;102,196;133,792;112,777;122,5734;136,6317;150,5948;0,659;-0,3097;-0,2526;-0,2839;-0,2535;170,279;148,369;84,675;131,588;209,526;87,484;108,306;131,07;154,568;122,737;80,917;3337,35;3365,74;84,55;168,73;105,8;119,37;143,16;90,68;114,61;135,46;160,46;108,7;90,415;109,401;136,069;96,782;146,221;119,246;110,822;91,876;151,834;125,451;112,489
9/22/15;167,11;229,246;110,116;139,0133;-0,265;150,615;162,7702;0,687;111,346;135,871;122,665;104,057;109,124;158,948;125,753;211,338;118,06;110,142;84,669;102,384;134,687;113,453;122,6893;136,8919;150,9629;0,592;-0,3233;-0,2707;-0,298;-0,2694;172,419;148,975;84,714;131,997;212,273;87,525;108,461;131,478;155,468;123,554;80,912;3308,16;3290,15;84,59;170,57;106;119,82;144,03;90,71;114,77;135,71;161,09;108,8;90,452;109,546;136,825;96,888;148,361;119,886;111,056;91,977;154,056;126,125;112,895
9/23/15;167,099;229,508;110,089;139,6739;-0,2571;150,469;164,071;0,624;111,306;135,825;122,516;103,998;109,089;158,946;125,762;211,488;118,02;110,05;84,643;102,328;134,573;113,38;122,9441;137,4072;151,8842;0,583;-0,3216;-0,2657;-0,2945;-0,2658;172,512;148,926;84,696;131,957;212,423;87,507;108,426;131,438;155,466;123,574;80,908;3313,72;3299,05;84,56;170,65;105,92;119,71;143,9;90,68;114,68;135,61;160,06;108,73;90,419;109,467;136,635;96,847;148,234;119,793;110,968;91,938;153,924;126,026;112,816
9/24/15;167,236;230,819;110,075;139,6534;-0,2441;150,753;164,1013;0,622;111,253;135,78;122,533;104,03;109,061;159,017;125,874;212,145;118,53;110,077;84,63;102,326;134,741;113,561;122,9077;137,3586;151,8619;0,568;-0,3159;-0,2568;-0,291;-0,259;173,045;148,937;84,673;131,944;213,084;87,483;108,398;131,425;155,535;123,715;80,902;3305,77;3274,81;84,55;172,52;105,96;119,9;144,39;90,65;114,68;135,67;160,54;108,72;90,398;109,462;136,797;96,838;148,994;119,897;110,987;91,929;154,713;126,136;112,857
9/25/15;166,286;226,816;110,065;139,4666;-0,2447;149,894;163,6081;0,671;111,205;135,614;122,293;103,857;108,975;158,349;125,308;209,832;117,82;109,923;84,611;102,236;134,177;113,085;122,8509;137,2187;151,621;0,616;-0,3263;-0,2585;-0,2958;-0,2602;171,232;148,55;84,659;131,696;210,759;87,468;108,312;131,178;154,882;123,057;80,886;3351,21;3367,53;84,53;170,12;105,85;119,57;143,64;90,61;114,6;135,36;159,78;108,63;90,374;109,372;136,27;96,789;147,341;119,507;110,841;91,883;152,997;125,726;112,632
9/28/15;167,075;229,692;110,075;139,5281;-0,2539;150,545;163,7842;0,65;111,245;135,755;122,444;103,99;109,058;158,928;125,749;211,532;118,11;110,005;84,625;102,306;134,612;113,396;122,8801;137,2803;151,6874;0,582;-0,3227;-0,2581;-0,294;-0,2585;172,593;148,922;84,673;131,923;212,468;87,482;108,395;131,403;155,448;123,553;80,88;3339,23;3339,46;84,54;171;105,92;119,75;144;90,61;114,61;135,63;160,1;108,67;90,371;109,424;136,615;96,826;148,34;119,808;110,921;91,918;154,034;126,042;112,806
9/29/15;167,259;230,14;110,076;139,6409;-0,2494;150,701;164,116;0,615;111,232;135,73;122,455;104,002;109,038;159,022;125,805;211,805;118,15;110,024;84,618;102,294;134,697;113,444;122,8999;137,3417;151,8359;0,567;-0,3144;-0,2602;-0,2897;-0,2614;172,773;148,954;84,665;131,927;212,741;87,474;108,375;131,408;155,541;123,62;80,879;3359,98;3385,88;84,53;171,15;105,89;119,75;144,09;90,61;114,61;135,58;160,2;108,67;90,38;109,431;136,649;96,817;148,535;119,855;110,937;91,909;154,237;126,092;112,814
